pair_id,split,priority,chk_priority,chk_zone,chk_district,chk_state,chk_headcount,chk_entry_count,chk_hazard,chk_location,all_pass,summary_preview
SLM-002307,validation,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: road blockages and medical emergencies plus 2 more, ZONE-3 Murshidabad, West Bengal. 6 reports, 182 affected."
SLM-002308,validation,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. flooding and rescue emergencies plus 1 more in ZONE-3 Chennai, Tamil Nadu; 59 affected, 8 reports. Deploy ambu"
SLM-002309,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-3 Gaya (Bihar): rescue emergencies and flooding plus 2 more, 119 affected across 8 reports. water pump "
SLM-002310,test,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and road blockages, ZONE-4 Ahmedabad, Gujarat. 5 reports, 110 affected. life jackets and NDRF flood res"
SLM-002311,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-3 Mumbai (Maharashtra): medical emergencies and flooding plus 2 more, 71 affected across 7 reports. wate"
SLM-002312,test,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-1 Barpeta, Assam -- flooding and rescue emergencies. 6 reports, 155 affected. Deploy sandbags and rescue"
SLM-002313,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-1 Puri (Odisha): rescue emergencies and flooding plus 1 more, 49 affected across 5 reports. Dispatch NDR"
SLM-002314,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-2 Udupi, Karnataka -- flooding and road blockages plus 2 more. 10 reports, 62 affected. NDRF flood rescue"
SLM-002315,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-5 Ahmedabad (Gujarat): road blockages and flooding plus 1 more, 37 affected across 5 reports. tow truck "
SLM-002316,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-2 Malda (West Bengal): road blockages and flooding plus 1 more, 72 affected across 6 reports. water pump a"
SLM-002317,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and rescue emergencies, ZONE-1 Patna, Bihar. 5 reports, 70 affected. water pump and life jackets plus 1"
SLM-002318,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-5 Puri, Odisha -- flooding and rescue emergencies. 5 reports, 139 affected. ambulance and sandbags plus 1 m"
SLM-002319,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-2 Surat, Gujarat -- rescue emergencies and flooding. 5 reports, 34 affected. Dispatch fire and rescue uni"
SLM-002320,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. road blockages and flooding plus 1 more in ZONE-4 Bhubaneswar, Odisha; 69 affected, 6 reports. Deploy water pump"
SLM-002321,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. rescue emergencies and road blockages plus 1 more in ZONE-3 Coimbatore, Tamil Nadu; 160 affected, 5 reports. "
SLM-002322,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and rescue emergencies plus 2 more, ZONE-5 Patna, Bihar. 6 reports, 84 affected. medical first-aid kit "
SLM-002323,validation,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: flooding and rescue emergencies, ZONE-2 Varanasi, Uttar Pradesh. 5 reports, 43 affected. Send relief supplies "
SLM-002324,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-3 Bharuch (Gujarat): flooding and rescue emergencies, 219 affected across 7 reports. life jackets and r"
SLM-002325,validation,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: flooding and medical emergencies plus 2 more, ZONE-1 Kochi, Kerala. 6 reports, 52 affected. Dispatch earthmove"
SLM-002326,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: rescue emergencies and flooding, ZONE-5 Mysuru, Karnataka. 6 reports, 51 affected. Send NDRF flood rescue team a"
SLM-002327,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: rescue emergencies and flooding, ZONE-4 Bharuch, Gujarat. 5 reports, 198 affected. Send rescue rope and ladde"
SLM-002328,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-5 Pune, Maharashtra -- rescue emergencies and flooding. 7 reports, 47 affected. Send water pump and road "
SLM-002329,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: medical emergencies and rescue emergencies plus 1 more, ZONE-3 Tiruppur, Tamil Nadu. 7 reports, 71 affected. D"
SLM-002330,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-1 Kottayam, Kerala -- flooding. 5 reports, 98 affected. Dispatch water pump and sandbags plus 1 more via"
SLM-002331,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. flooding and road blockages in ZONE-3 Kanpur, Uttar Pradesh; 52 affected, 5 reports. Dispatch rescue boat and "
SLM-002332,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE: rescue emergencies and flooding plus 1 more, ZONE-1 Malda, West Bengal. 5 reports, 18 affected. Send water pump"
SLM-002333,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-1 Barpeta (Assam): road blockages and flooding plus 1 more, 30 affected across 6 reports. rescue rope an"
SLM-002334,test,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE - ZONE-5 Puri (Odisha): flooding and medical emergencies plus 1 more, 15 affected across 5 reports. rescue boat "
SLM-002335,test,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: rescue emergencies and road blockages plus 1 more, ZONE-1 Guwahati, Assam. 5 reports, 46 affected. Deploy ambu"
SLM-002336,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-5 Bengaluru, Karnataka -- flooding and road blockages. 6 reports, 135 affected. Dispatch relief supplies an"
SLM-002337,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and road blockages, ZONE-4 Murshidabad, West Bengal. 6 reports, 140 affected. water pump and life jacke"
SLM-002338,test,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. flooding and rescue emergencies plus 1 more in ZONE-4 Kendrapara, Odisha; 41 affected, 6 reports. rescue boat "
SLM-002339,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE. flooding and medical emergencies plus 2 more in ZONE-4 Thrissur, Kerala; 24 affected, 6 reports. Dispatch relie"
SLM-002340,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-1 Malda, West Bengal -- medical emergencies and flooding. 5 reports, 39 affected. Dispatch rescue boat an"
SLM-002341,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE. road blockages and flooding plus 1 more in ZONE-3 Balasore, Odisha; 19 affected, 5 reports. Send relief supplie"
SLM-002342,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-2 Malda (West Bengal): flooding and medical emergencies, 101 affected across 5 reports. Deploy NDRF flo"
SLM-002343,validation,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-1 Pune, Maharashtra -- medical emergencies and rescue emergencies plus 1 more. 7 reports, 70 affected. De"
SLM-002344,test,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-3 Barpeta (Assam): flooding and rescue emergencies, 73 affected across 6 reports. Deploy drainage team a"
SLM-002345,test,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: rescue emergencies and medical emergencies plus 1 more, ZONE-2 Chennai, Tamil Nadu. 5 reports, 47 affected. fire"
SLM-002346,test,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-2 Chennai, Tamil Nadu -- flooding and rescue emergencies plus 1 more. 5 reports, 50 affected. Dispatch w"
SLM-002347,test,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-4 Udupi, Karnataka -- rescue emergencies and road blockages plus 1 more. 11 reports, 312 affected. Send "
SLM-002348,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-2 Bhubaneswar (Odisha): road blockages and flooding plus 1 more, 81 affected across 9 reports. Send wate"
SLM-002349,test,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-2 Kozhikode (Kerala): road blockages and rescue emergencies plus 1 more, 70 affected across 5 reports. "
SLM-002350,test,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. flooding and rescue emergencies in ZONE-1 Rajkot, Gujarat; 104 affected, 5 reports. Send NDRF rescue team and"
SLM-002351,validation,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. rescue emergencies and flooding in ZONE-3 Murshidabad, West Bengal; 171 affected, 5 reports. Dispatch ambulan"
SLM-002352,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-3 Mumbai (Maharashtra): rescue emergencies and road blockages plus 1 more, 40 affected across 5 reports."
SLM-002353,test,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-5 Kodagu, Karnataka -- road blockages and flooding. 5 reports, 89 affected. Send earthmover (JCB) and water"
SLM-002354,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: rescue emergencies and flooding, ZONE-3 Howrah, West Bengal. 5 reports, 48 affected. Dispatch relief supplies "
SLM-002355,validation,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. rescue emergencies and flooding plus 1 more in ZONE-1 Pune, Maharashtra; 49 affected, 5 reports. Deploy fire a"
SLM-002356,validation,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-4 Gaya, Bihar -- road blockages and rescue emergencies plus 1 more. 6 reports, 49 affected. Deploy traffi"
SLM-002357,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-3 Jorhat (Assam): flooding and rescue emergencies plus 1 more, 220 affected across 9 reports. Deploy dr"
SLM-002358,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-1 Bharuch, Gujarat -- road blockages and flooding plus 2 more. 5 reports, 116 affected. Deploy road clea"
SLM-002359,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. road blockages and medical emergencies plus 2 more in ZONE-2 Balasore, Odisha; 86 affected, 6 reports. emerge"
SLM-002360,test,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. road blockages and flooding plus 1 more in ZONE-5 Kolhapur, Maharashtra; 35 affected, 5 reports. Send water pu"
SLM-002361,validation,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding and rescue emergencies, ZONE-3 Murshidabad, West Bengal. 5 reports, 160 affected. life jackets and r"
SLM-002362,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-3 Kozhikode (Kerala): medical emergencies and rescue emergencies plus 1 more, 37 affected across 5 repor"
SLM-002363,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-5 Kendrapara (Odisha): flooding and rescue emergencies, 87 affected across 5 reports. Deploy water pump"
SLM-002364,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. flooding and rescue emergencies plus 1 more in ZONE-2 Gaya, Bihar; 48 affected, 5 reports. road clearance team"
SLM-002365,validation,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding and medical emergencies plus 1 more, ZONE-2 Tiruppur, Tamil Nadu. 5 reports, 75 affected. Dispatch a"
SLM-002366,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE - ZONE-5 Vadodara (Gujarat): flooding and medical emergencies plus 1 more, 22 affected across 5 reports. water p"
SLM-002367,validation,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-4 Udupi (Karnataka): rescue emergencies and flooding, 109 affected across 5 reports. Deploy NDRF rescue te"
SLM-002368,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-1 Tiruppur (Tamil Nadu): flooding, 52 affected across 5 reports. sandbags and road clearance team plus 1"
SLM-002369,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-1 Surat (Gujarat): flooding and road blockages, 72 affected across 5 reports. Send life jackets and dra"
SLM-002370,validation,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. medical emergencies and road blockages plus 1 more in ZONE-4 Thrissur, Kerala; 110 affected, 5 reports. Deplo"
SLM-002371,validation,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. rescue emergencies and flooding in ZONE-1 Malda, West Bengal; 160 affected, 5 reports. Send NDRF rescue team "
SLM-002372,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-3 Balasore, Odisha -- flooding and rescue emergencies plus 1 more. 5 reports, 172 affected. Send fire an"
SLM-002373,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. rescue emergencies and flooding in ZONE-2 Kodagu, Karnataka; 155 affected, 7 reports. rescue rope and ladder and"
SLM-002374,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. flooding and medical emergencies plus 1 more in ZONE-1 Nagpur, Maharashtra; 199 affected, 8 reports. Deploy l"
SLM-002375,validation,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. flooding and rescue emergencies in ZONE-2 Bhagalpur, Bihar; 136 affected, 5 reports. Dispatch ambulance and w"
SLM-002376,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: rescue emergencies and flooding plus 1 more, ZONE-3 Balasore, Odisha. 7 reports, 154 affected. Deploy rescue "
SLM-002377,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-3 Kendrapara (Odisha): flooding and rescue emergencies plus 2 more, 40 affected across 5 reports. ambula"
SLM-002378,validation,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-2 Madurai (Tamil Nadu): rescue emergencies and flooding, 80 affected across 5 reports. water pump and NDRF"
SLM-002379,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-1 Pune (Maharashtra): rescue emergencies and flooding plus 1 more, 86 affected across 5 reports. Send resc"
SLM-002380,validation,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-4 Nagpur (Maharashtra): flooding and rescue emergencies plus 1 more, 75 affected across 6 reports. NDRF"
SLM-002381,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: rescue emergencies and road blockages plus 2 more, ZONE-4 Tiruppur, Tamil Nadu. 9 reports, 80 affected. fire a"
SLM-002382,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-2 Darbhanga (Bihar): rescue emergencies and flooding plus 2 more, 123 affected across 5 reports. Send ambu"
SLM-002383,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-4 Howrah (West Bengal): flooding and road blockages plus 1 more, 91 affected across 6 reports. water pump "
SLM-002384,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-2 Bengaluru (Karnataka): rescue emergencies and medical emergencies plus 2 more, 57 affected across 8 re"
SLM-002385,validation,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: flooding and rescue emergencies, ZONE-5 Alappuzha, Kerala. 6 reports, 34 affected. Deploy water pump and relie"
SLM-002386,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. medical emergencies and rescue emergencies plus 1 more in ZONE-4 Kolkata, West Bengal; 65 affected, 6 reports."
SLM-002387,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-4 Mangaluru, Karnataka -- flooding and rescue emergencies. 6 reports, 32 affected. drainage team and life j"
SLM-002388,test,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-3 Jorhat, Assam -- road blockages and flooding plus 1 more. 6 reports, 37 affected. Dispatch paramedic te"
SLM-002389,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-2 Mumbai, Maharashtra -- rescue emergencies and flooding plus 1 more. 5 reports, 145 affected. fire and "
SLM-002390,validation,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. rescue emergencies and flooding in ZONE-5 Nashik, Maharashtra; 88 affected, 9 reports. Dispatch water pump and"
SLM-002391,test,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-5 Dhemaji, Assam -- road blockages and flooding plus 1 more. 6 reports, 141 affected. Dispatch sandbags and"
SLM-002392,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-3 Gaya, Bihar -- medical emergencies and flooding plus 1 more. 5 reports, 63 affected. Send paramedic team "
SLM-002393,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-3 Madurai (Tamil Nadu): flooding, 69 affected across 5 reports. Send NDRF flood rescue team and water pump"
SLM-002394,test,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-3 Mysuru (Karnataka): flooding and rescue emergencies plus 1 more, 35 affected across 5 reports. Deploy "
SLM-002395,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. flooding and rescue emergencies in ZONE-4 Kodagu, Karnataka; 94 affected, 6 reports. water pump and rescue boat "
SLM-002396,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-3 Balasore, Odisha -- medical emergencies and flooding plus 1 more. 5 reports, 72 affected. Send medical fi"
SLM-002397,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and rescue emergencies, ZONE-2 Jorhat, Assam. 6 reports, 104 affected. Deploy drainage team and NDRF fl"
SLM-002398,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE. medical emergencies and flooding plus 1 more in ZONE-4 Kochi, Kerala; 19 affected, 6 reports. Dispatch life jac"
SLM-002399,test,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. flooding and medical emergencies plus 1 more in ZONE-2 Dhemaji, Assam; 104 affected, 5 reports. Send life jac"
SLM-002400,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. road blockages and rescue emergencies plus 1 more in ZONE-5 Madurai, Tamil Nadu; 30 affected, 5 reports. Dispatc"
SLM-002401,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: flooding and rescue emergencies, ZONE-5 Vadodara, Gujarat. 5 reports, 34 affected. Deploy rescue rope and ladd"
SLM-002402,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE: ZONE-2 Bharuch, Gujarat -- flooding and road blockages. 6 reports, 25 affected. water pump and sandbags plus 1 "
SLM-002403,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-2 Murshidabad, West Bengal -- flooding and road blockages. 5 reports, 192 affected. road clearance crew "
SLM-002404,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-1 Gorakhpur, Uttar Pradesh -- flooding and road blockages. 5 reports, 137 affected. Dispatch rescue boat an"
SLM-002405,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-3 Patna, Bihar -- rescue emergencies and flooding plus 1 more. 5 reports, 38 affected. Send emergency medic"
SLM-002406,validation,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE: ZONE-3 Gaya, Bihar -- rescue emergencies and flooding plus 1 more. 9 reports, 21 affected. Deploy ambulance and"
SLM-002407,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: rescue emergencies and flooding, ZONE-3 Kendrapara, Odisha. 6 reports, 64 affected. Deploy NDRF rescue team an"
SLM-002408,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding and medical emergencies plus 1 more, ZONE-1 Udupi, Karnataka. 6 reports, 132 affected. Deploy sandba"
SLM-002409,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. flooding and rescue emergencies in ZONE-3 Madurai, Tamil Nadu; 38 affected, 5 reports. Send water pump and NDR"
SLM-002410,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding and medical emergencies, ZONE-5 Chennai, Tamil Nadu. 7 reports, 201 affected. Dispatch relief suppli"
SLM-002411,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-1 Chennai, Tamil Nadu -- flooding and rescue emergencies plus 2 more. 9 reports, 159 affected. Send resc"
SLM-002412,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: rescue emergencies and flooding plus 2 more, ZONE-2 Rajkot, Gujarat. 6 reports, 59 affected. Send road clearan"
SLM-002413,test,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-3 Cuttack, Odisha -- flooding and rescue emergencies plus 1 more. 6 reports, 55 affected. Deploy road cle"
SLM-002414,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-2 Coimbatore (Tamil Nadu): flooding and medical emergencies plus 1 more, 234 affected across 6 reports."
SLM-002415,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. medical emergencies and rescue emergencies plus 2 more in ZONE-4 Mumbai, Maharashtra; 46 affected, 7 reports. "
SLM-002416,validation,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-2 Balasore, Odisha -- flooding and rescue emergencies. 6 reports, 193 affected. Deploy rescue boat and d"
SLM-002417,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-5 Gorakhpur, Uttar Pradesh -- medical emergencies and road blockages plus 2 more. 6 reports, 51 affected."
SLM-002418,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. flooding and rescue emergencies in ZONE-3 Dhemaji, Assam; 63 affected, 6 reports. Dispatch drainage team and res"
SLM-002419,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE. rescue emergencies and flooding in ZONE-3 Vadodara, Gujarat; 17 affected, 5 reports. Send fire and rescue unit "
SLM-002420,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. road blockages and flooding plus 1 more in ZONE-2 Tiruppur, Tamil Nadu; 156 affected, 5 reports. Send road cl"
SLM-002421,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. flooding and rescue emergencies plus 1 more in ZONE-1 Kodagu, Karnataka; 221 affected, 5 reports. paramedic t"
SLM-002422,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. flooding in ZONE-3 Darjeeling, West Bengal; 156 affected, 5 reports. Send sandbags and rescue boat plus 1 mor"
SLM-002423,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-4 Bengaluru (Karnataka): rescue emergencies and flooding, 47 affected across 6 reports. Send road cleara"
SLM-002424,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. rescue emergencies and flooding in ZONE-5 Pune, Maharashtra; 210 affected, 5 reports. Dispatch water pump and"
SLM-002425,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-2 Tiruppur (Tamil Nadu): flooding and rescue emergencies plus 1 more, 266 affected across 5 reports. Di"
SLM-002426,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: medical emergencies and flooding plus 2 more, ZONE-2 Varanasi, Uttar Pradesh. 5 reports, 103 affected. Deploy"
SLM-002427,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-2 Howrah, West Bengal -- medical emergencies and rescue emergencies plus 1 more. 5 reports, 107 affected. D"
SLM-002428,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-1 Tiruppur, Tamil Nadu -- flooding and road blockages plus 1 more. 7 reports, 167 affected. fire and rescue"
SLM-002429,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-1 Kottayam (Kerala): flooding and medical emergencies, 131 affected across 6 reports. Dispatch NDRF flood "
SLM-002430,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-4 Mumbai, Maharashtra -- flooding and medical emergencies. 5 reports, 98 affected. Dispatch NDRF flood r"
SLM-002431,test,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-4 Darjeeling, West Bengal -- flooding and rescue emergencies. 6 reports, 32 affected. Dispatch life jackets"
SLM-002432,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-2 Madurai (Tamil Nadu): road blockages and flooding plus 1 more, 80 affected across 5 reports. Dispatch tr"
SLM-002433,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: road blockages and medical emergencies plus 2 more, ZONE-2 Tiruppur, Tamil Nadu. 7 reports, 141 affected. road c"
SLM-002434,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. rescue emergencies and flooding plus 2 more in ZONE-1 Bhubaneswar, Odisha; 94 affected, 5 reports. Dispatch resc"
SLM-002435,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-2 Howrah (West Bengal): flooding and rescue emergencies plus 1 more, 198 affected across 5 reports. Sen"
SLM-002436,validation,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding and rescue emergencies, ZONE-4 Howrah, West Bengal. 5 reports, 144 affected. water pump and life jac"
SLM-002437,test,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and road blockages, ZONE-4 Barpeta, Assam. 5 reports, 95 affected. Send water pump and relief supplies "
SLM-002438,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-5 Bhagalpur (Bihar): flooding and rescue emergencies, 154 affected across 6 reports. Dispatch drainage tea"
SLM-002439,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE. medical emergencies and rescue emergencies plus 1 more in ZONE-2 Mumbai, Maharashtra; 18 affected, 5 reports. S"
SLM-002440,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-1 Jorhat, Assam -- flooding and road blockages plus 1 more. 6 reports, 221 affected. Deploy road clearan"
SLM-002441,validation,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. flooding and medical emergencies plus 1 more in ZONE-4 Cuttack, Odisha; 48 affected, 5 reports. Deploy relief "
SLM-002442,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-4 Bharuch (Gujarat): medical emergencies and rescue emergencies plus 1 more, 139 affected across 5 repo"
SLM-002443,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-3 Prayagraj (Uttar Pradesh): rescue emergencies and road blockages plus 1 more, 46 affected across 6 rep"
SLM-002444,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. flooding in ZONE-4 Balasore, Odisha; 35 affected, 5 reports. Deploy relief supplies and life jackets plus 1 mo"
SLM-002445,validation,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE - ZONE-4 Darjeeling (West Bengal): rescue emergencies and flooding plus 2 more, 18 affected across 5 reports. am"
SLM-002446,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-2 Pune (Maharashtra): flooding and rescue emergencies, 209 affected across 8 reports. Send NDRF flood r"
SLM-002447,test,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE - ZONE-5 Darjeeling (West Bengal): flooding and rescue emergencies, 31 affected across 7 reports. water pump and"
SLM-002448,test,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. flooding and rescue emergencies plus 1 more in ZONE-5 Dhemaji, Assam; 65 affected, 6 reports. rescue boat and "
