timestamp,state,district,rainfall_mm
09-02-2025 23:00,West Bengal,Howrah,83.22
22-09-2025 06:00,Gujarat,Rajkot,26.26
01-06-2025 09:00,Assam,Guwahati,22.03
13-02-2025 18:00,Tamil Nadu,Thanjavur,42.42
21-05-2025 20:00,West Bengal,Darjeeling,63.45
03-06-2025 04:00,Assam,Jorhat,69.34
29-08-2025 16:00,Uttar Pradesh,Prayagraj,104.02124999999998
12-01-2026 21:00,Tamil Nadu,Madurai,10.92
01-10-2025 21:00,Uttar Pradesh,Gorakhpur,42.83
04-08-2025 19:00,Kerala,Kozhikode,12.65
08-03-2025 23:00,Maharashtra,Nagpur,25.53
31-05-2025 10:00,Uttar Pradesh,Kanpur,24.72
11-02-2026 14:00,West Bengal,Darjeeling,24.75
04-10-2025 11:00,Assam,Guwahati,43.05
21-02-2026 13:00,Karnataka,Mysuru,21.81
02-02-2025 23:00,West Bengal,Howrah,27.68
08-05-2025 08:00,Karnataka,Udupi,28.42
24-03-2025 12:00,Karnataka,Kodagu,22.43
30-05-2025 22:00,Kerala,Alappuzha,44.58
08-02-2025 21:00,Tamil Nadu,Coimbatore,36.2
06-11-2025 08:00,Assam,Guwahati,31.0
23-08-2025 10:00,Tamil Nadu,Tiruppur,71.48
12-03-2025 02:00,Tamil Nadu,Chennai,30.7
24-06-2025 03:00,Kerala,Kottayam,19.16
26-09-2025 14:00,Odisha,Bhubaneswar,53.8
21-06-2025 12:00,Kerala,Kochi,6.44
11-02-2025 04:00,Maharashtra,Kolhapur,86.89
01-05-2025 16:00,Gujarat,Ahmedabad,6.39
07-06-2025 10:00,Tamil Nadu,Tiruppur,26.97
24-08-2025 18:00,West Bengal,Murshidabad,30.49
09-05-2025 21:00,Kerala,Alappuzha,28.81
12-05-2025 11:00,Karnataka,Udupi,41.16
17-03-2025 23:00,Gujarat,Surat,34.58
05-02-2026 22:00,Odisha,Balasore,33.46
15-02-2025 18:00,Bihar,Bhagalpur,17.95
29-04-2025 12:00,Karnataka,Udupi,23.13
20-05-2025 06:00,Assam,Dibrugarh,23.3
02-01-2025 14:00,Kerala,Kozhikode,6.26
30-09-2025 12:00,Gujarat,Surat,104.02124999999998
30-01-2026 17:00,Maharashtra,Nagpur,47.96
20-05-2025 20:00,Assam,Jorhat,18.87
22-11-2025 13:00,Assam,Dhemaji,53.67
09-12-2025 12:00,Tamil Nadu,Madurai,31.83
20-01-2026 11:00,Karnataka,Mysuru,68.87
12-04-2025 04:00,West Bengal,Kolkata,34.64
30-07-2025 03:00,West Bengal,Malda,48.68
11-08-2025 18:00,Maharashtra,Kolhapur,5.65
20-07-2025 11:00,Bihar,Muzaffarpur,69.28
20-12-2025 04:00,Bihar,Patna,50.33
29-01-2025 14:00,West Bengal,Murshidabad,38.97
19-07-2025 23:00,West Bengal,Howrah,37.33
06-11-2025 21:00,Karnataka,Mangaluru,17.78
09-04-2025 01:00,Odisha,Balasore,67.6
22-09-2025 17:00,Bihar,Bhagalpur,38.47
10-07-2025 09:00,Odisha,Bhubaneswar,29.48
09-12-2025 05:00,West Bengal,Kolkata,94.85
25-04-2025 16:00,Odisha,Puri,38.6
03-12-2025 09:00,Uttar Pradesh,Varanasi,83.91
13-02-2025 08:00,Uttar Pradesh,Kanpur,40.06
09-11-2025 03:00,Uttar Pradesh,Lucknow,60.78
22-02-2025 17:00,Odisha,Bhubaneswar,29.96
22-01-2026 01:00,Kerala,Kozhikode,10.42
22-10-2025 03:00,Uttar Pradesh,Kanpur,79.7
12-01-2025 13:00,Karnataka,Bengaluru,59.37
31-07-2025 20:00,Bihar,Darbhanga,38.16
10-04-2025 06:00,Assam,Barpeta,37.13
24-01-2025 19:00,Gujarat,Rajkot,58.1
01-03-2025 19:00,Uttar Pradesh,Prayagraj,27.2
12-08-2025 00:00,Kerala,Kottayam,6.55
15-08-2025 21:00,Gujarat,Vadodara,81.34
11-02-2025 23:00,Bihar,Patna,42.07
09-07-2025 07:00,Uttar Pradesh,Kanpur,37.21
03-01-2026 08:00,Assam,Guwahati,31.68
28-03-2025 00:00,Karnataka,Udupi,28.83
17-02-2025 08:00,Kerala,Alappuzha,17.27
11-08-2025 15:00,Kerala,Kozhikode,38.12
13-01-2025 06:00,Tamil Nadu,Madurai,21.69
11-04-2025 03:00,West Bengal,Murshidabad,26.29
16-06-2025 14:00,Bihar,Patna,28.29
05-06-2025 21:00,Gujarat,Vadodara,8.02
20-01-2026 06:00,Maharashtra,Kolhapur,27.58
24-04-2025 07:00,Kerala,Kottayam,68.69
19-01-2026 07:00,Assam,Dibrugarh,55.33
03-08-2025 14:00,West Bengal,Murshidabad,30.69
28-04-2025 00:00,Odisha,Kendrapara,47.05
24-01-2025 04:00,Tamil Nadu,Tiruppur,104.02124999999998
07-01-2026 21:00,Assam,Jorhat,15.25
19-07-2025 19:00,Gujarat,Surat,73.23
13-04-2025 21:00,Maharashtra,Kolhapur,55.02
05-06-2025 18:00,West Bengal,Darjeeling,71.14
28-06-2025 14:00,Kerala,Kozhikode,3.67
19-04-2025 12:00,Assam,Barpeta,15.01
16-01-2025 02:00,West Bengal,Murshidabad,21.62
16-10-2025 12:00,Kerala,Kochi,29.97
13-03-2025 00:00,Maharashtra,Nashik,26.67
31-03-2025 03:00,Maharashtra,Nagpur,13.2
15-05-2025 23:00,Kerala,Kozhikode,35.18
10-04-2025 07:00,Karnataka,Mysuru,55.67
01-11-2025 18:00,Bihar,Patna,73.53
29-06-2025 15:00,Gujarat,Bharuch,11.55
24-02-2025 16:00,Odisha,Kendrapara,28.38
13-06-2025 18:00,Gujarat,Ahmedabad,27.03
15-09-2025 15:00,Bihar,Bhagalpur,13.42
08-03-2025 07:00,Kerala,Kottayam,50.13
27-01-2026 03:00,Tamil Nadu,Tiruppur,51.56
01-04-2025 02:00,Kerala,Kozhikode,104.02124999999998
10-04-2025 20:00,Uttar Pradesh,Varanasi,70.62
14-01-2025 05:00,Bihar,Patna,43.79
07-08-2025 01:00,Maharashtra,Mumbai,42.04
31-07-2025 04:00,Bihar,Gaya,33.09
18-06-2025 04:00,Maharashtra,Pune,42.91
06-05-2025 20:00,Uttar Pradesh,Lucknow,26.95
09-12-2025 20:00,Karnataka,Udupi,19.84
09-08-2025 15:00,Tamil Nadu,Coimbatore,18.92
15-06-2025 12:00,Karnataka,Udupi,30.61
12-08-2025 18:00,Uttar Pradesh,Kanpur,43.6
22-06-2025 05:00,Odisha,Cuttack,37.56
10-02-2025 14:00,Maharashtra,Kolhapur,20.19
31-10-2025 19:00,Gujarat,Ahmedabad,18.44
09-02-2025 18:00,Maharashtra,Nagpur,104.02124999999998
23-01-2026 18:00,Maharashtra,Mumbai,36.45
29-07-2025 00:00,Maharashtra,Mumbai,53.4
10-02-2026 10:00,Kerala,Thrissur,27.52
09-11-2025 02:00,Kerala,Thrissur,58.07
10-03-2025 08:00,Kerala,Kochi,17.99
23-02-2025 18:00,Bihar,Muzaffarpur,6.79
27-02-2025 12:00,Bihar,Gaya,73.95
22-03-2025 13:00,Gujarat,Vadodara,81.16
14-07-2025 19:00,Bihar,Darbhanga,42.34
07-02-2025 04:00,Tamil Nadu,Thanjavur,34.27
31-10-2025 15:00,Tamil Nadu,Chennai,58.95
23-07-2025 04:00,Uttar Pradesh,Lucknow,58.29
26-11-2025 10:00,Uttar Pradesh,Lucknow,0.76
08-12-2025 10:00,Kerala,Kochi,42.17
26-01-2026 19:00,Gujarat,Bharuch,48.46
13-04-2025 18:00,Odisha,Kendrapara,94.0
16-11-2025 01:00,Tamil Nadu,Tiruppur,69.36
21-03-2025 17:00,Kerala,Kochi,23.15
25-04-2025 00:00,Karnataka,Mangaluru,18.9
31-01-2025 06:00,Bihar,Darbhanga,22.8
28-10-2025 14:00,Tamil Nadu,Madurai,12.66
10-12-2025 13:00,Gujarat,Rajkot,32.13
16-03-2025 20:00,Kerala,Kozhikode,34.06
10-06-2025 05:00,Gujarat,Ahmedabad,42.95
24-09-2025 18:00,Tamil Nadu,Chennai,88.51
09-02-2025 00:00,Uttar Pradesh,Lucknow,37.11
05-04-2025 09:00,Assam,Barpeta,51.3
04-02-2025 08:00,Maharashtra,Nagpur,45.66
31-10-2025 02:00,West Bengal,Darjeeling,18.88
27-02-2025 21:00,West Bengal,Kolkata,43.38
29-05-2025 12:00,Bihar,Gaya,6.39
15-08-2025 05:00,Gujarat,Vadodara,63.47
23-11-2025 03:00,Odisha,Cuttack,71.14
26-08-2025 02:00,Gujarat,Vadodara,25.76
25-11-2025 06:00,Assam,Dhemaji,7.52
19-03-2025 20:00,Assam,Guwahati,75.99
08-12-2025 18:00,Bihar,Muzaffarpur,15.77
08-11-2025 22:00,Assam,Barpeta,54.73
03-02-2025 14:00,Maharashtra,Mumbai,71.25
20-07-2025 05:00,Gujarat,Vadodara,91.91
17-01-2026 08:00,Uttar Pradesh,Varanasi,24.66
09-11-2025 23:00,Odisha,Balasore,37.47
02-12-2025 16:00,Gujarat,Rajkot,42.03
07-07-2025 06:00,Gujarat,Surat,57.2
20-04-2025 16:00,West Bengal,Darjeeling,9.46
06-01-2026 20:00,Gujarat,Rajkot,16.23
26-12-2025 07:00,Maharashtra,Kolhapur,31.84
23-11-2025 08:00,Kerala,Kottayam,46.45
02-07-2025 20:00,Bihar,Gaya,74.37
07-01-2025 01:00,Tamil Nadu,Coimbatore,69.9
27-09-2025 11:00,Assam,Dhemaji,59.21
26-03-2025 17:00,Kerala,Kozhikode,18.55
16-01-2026 07:00,Kerala,Kochi,25.43
18-02-2025 13:00,Gujarat,Rajkot,8.66
27-03-2025 10:00,West Bengal,Darjeeling,8.99
06-06-2025 16:00,Gujarat,Vadodara,34.61
04-07-2025 19:00,Karnataka,Bengaluru,25.5
23-05-2025 22:00,Tamil Nadu,Thanjavur,24.38
08-12-2025 06:00,Uttar Pradesh,Lucknow,21.29
31-12-2025 17:00,Maharashtra,Nashik,44.31
22-10-2025 13:00,Odisha,Kendrapara,28.16
01-07-2025 17:00,Tamil Nadu,Coimbatore,21.84
15-03-2025 19:00,West Bengal,Darjeeling,14.98
27-05-2025 07:00,Karnataka,Udupi,42.81
12-01-2025 07:00,Bihar,Gaya,28.91
18-12-2025 12:00,West Bengal,Malda,29.23
26-03-2025 16:00,Bihar,Darbhanga,40.72
07-02-2026 16:00,Tamil Nadu,Tiruppur,37.67
08-06-2025 18:00,Maharashtra,Nashik,104.02124999999998
01-07-2025 02:00,Bihar,Darbhanga,33.98
23-01-2025 17:00,Kerala,Kozhikode,35.46
16-05-2025 01:00,Karnataka,Mysuru,28.81
21-12-2025 06:00,Uttar Pradesh,Prayagraj,3.83
18-02-2026 06:00,Karnataka,Udupi,32.35
12-11-2025 04:00,West Bengal,Kolkata,4.51
08-02-2025 08:00,Karnataka,Udupi,9.19
15-01-2026 22:00,Bihar,Darbhanga,50.18
04-10-2025 16:00,West Bengal,Murshidabad,26.17
17-11-2025 14:00,Kerala,Kottayam,70.28
09-12-2025 22:00,Kerala,Kottayam,13.17
24-10-2025 22:00,Uttar Pradesh,Lucknow,37.39
28-06-2025 06:00,West Bengal,Malda,4.5
05-05-2025 07:00,Assam,Barpeta,59.02
06-01-2025 10:00,Maharashtra,Mumbai,84.73
29-11-2025 12:00,West Bengal,Darjeeling,13.54
22-04-2025 03:00,Uttar Pradesh,Prayagraj,74.29
25-10-2025 10:00,Bihar,Bhagalpur,38.14
15-05-2025 07:00,Bihar,Patna,31.52
17-11-2025 13:00,Kerala,Kozhikode,24.08
13-08-2025 16:00,Assam,Dibrugarh,26.79
26-01-2025 14:00,Gujarat,Surat,39.05
17-02-2026 14:00,Tamil Nadu,Coimbatore,43.28
03-03-2025 02:00,Uttar Pradesh,Lucknow,7.49
07-07-2025 09:00,Uttar Pradesh,Varanasi,12.52
07-05-2025 18:00,West Bengal,Darjeeling,13.16
11-04-2025 19:00,Maharashtra,Kolhapur,26.74
31-07-2025 21:00,Maharashtra,Nashik,29.53
18-05-2025 06:00,West Bengal,Howrah,20.12
08-10-2025 17:00,Kerala,Kottayam,45.44
04-03-2025 12:00,West Bengal,Kolkata,25.63
05-03-2025 09:00,Tamil Nadu,Tiruppur,29.69
15-01-2026 21:00,West Bengal,Howrah,67.14
26-06-2025 08:00,Bihar,Darbhanga,15.19
17-11-2025 06:00,Bihar,Patna,18.44
04-07-2025 14:00,Bihar,Gaya,5.89
17-01-2025 06:00,Uttar Pradesh,Kanpur,29.3
15-02-2026 18:00,Karnataka,Udupi,104.02124999999998
24-10-2025 20:00,Assam,Jorhat,30.88
04-09-2025 09:00,Kerala,Thrissur,58.05
25-12-2025 00:00,West Bengal,Darjeeling,47.63
20-07-2025 06:00,Tamil Nadu,Madurai,13.95
09-01-2026 02:00,West Bengal,Kolkata,26.32
10-12-2025 06:00,Karnataka,Bengaluru,30.78
02-12-2025 04:00,Kerala,Alappuzha,8.94
12-02-2026 14:00,Tamil Nadu,Chennai,37.73
16-06-2025 09:00,Assam,Dibrugarh,48.78
02-02-2026 23:00,Kerala,Kochi,12.26
03-10-2025 09:00,Assam,Jorhat,12.84
10-08-2025 15:00,Assam,Dibrugarh,35.19
24-10-2025 15:00,Maharashtra,Nashik,15.38
11-04-2025 21:00,Bihar,Bhagalpur,49.54
22-08-2025 12:00,Odisha,Cuttack,35.93
14-03-2025 22:00,Karnataka,Mysuru,11.59
11-01-2026 15:00,Uttar Pradesh,Prayagraj,27.91
09-02-2026 22:00,Bihar,Darbhanga,20.98
15-01-2025 02:00,Bihar,Bhagalpur,37.61
17-12-2025 07:00,Tamil Nadu,Chennai,18.01
25-02-2025 21:00,Karnataka,Mysuru,12.56
02-02-2026 16:00,Uttar Pradesh,Lucknow,17.24
29-11-2025 14:00,Maharashtra,Kolhapur,17.35
01-06-2025 16:00,Maharashtra,Mumbai,10.29
14-01-2025 17:00,Uttar Pradesh,Lucknow,35.61
03-01-2026 20:00,Odisha,Cuttack,66.51
06-05-2025 04:00,West Bengal,Kolkata,15.87
18-10-2025 00:00,Bihar,Muzaffarpur,11.44
20-06-2025 10:00,Tamil Nadu,Tiruppur,21.88
07-04-2025 18:00,Gujarat,Rajkot,15.5
05-10-2025 19:00,Kerala,Thrissur,10.95
20-10-2025 01:00,West Bengal,Murshidabad,38.87
24-06-2025 21:00,Bihar,Gaya,42.77
28-05-2025 21:00,Tamil Nadu,Tiruppur,46.63
15-12-2025 11:00,Kerala,Kochi,56.79
25-06-2025 03:00,Gujarat,Ahmedabad,7.76
23-01-2026 22:00,Karnataka,Kodagu,20.26
08-01-2026 08:00,Gujarat,Ahmedabad,22.44
15-09-2025 17:00,Maharashtra,Mumbai,37.47
10-03-2025 07:00,Uttar Pradesh,Kanpur,15.1
03-01-2025 12:00,Maharashtra,Kolhapur,29.96
21-02-2025 16:00,West Bengal,Howrah,32.23
29-08-2025 00:00,Bihar,Muzaffarpur,20.01
03-08-2025 00:00,Kerala,Thrissur,21.04
08-04-2025 15:00,Odisha,Balasore,22.3
30-03-2025 08:00,Maharashtra,Kolhapur,44.28
05-03-2025 12:00,Gujarat,Ahmedabad,37.12
14-11-2025 09:00,Gujarat,Bharuch,50.45
07-01-2025 09:00,Bihar,Gaya,8.3
21-01-2025 01:00,Gujarat,Rajkot,6.15
13-09-2025 02:00,Bihar,Darbhanga,11.0
16-11-2025 18:00,Assam,Dibrugarh,47.07
23-10-2025 21:00,Uttar Pradesh,Prayagraj,59.47
15-03-2025 10:00,Maharashtra,Pune,10.84
18-11-2025 11:00,Gujarat,Surat,6.37
14-01-2026 09:00,Gujarat,Ahmedabad,23.86
08-11-2025 15:00,Karnataka,Mangaluru,39.33
16-09-2025 20:00,Maharashtra,Nashik,52.09
22-07-2025 05:00,Karnataka,Bengaluru,29.64
23-04-2025 23:00,Karnataka,Kodagu,22.91
09-10-2025 22:00,Maharashtra,Pune,51.39
22-06-2025 22:00,Tamil Nadu,Coimbatore,25.33
25-02-2025 13:00,Maharashtra,Nashik,20.41
16-12-2025 02:00,Assam,Dhemaji,22.72
27-01-2026 05:00,Odisha,Balasore,23.75
09-02-2026 11:00,West Bengal,Murshidabad,77.19
16-01-2026 01:00,Kerala,Kochi,15.71
10-06-2025 10:00,Gujarat,Surat,46.79
14-12-2025 12:00,Maharashtra,Pune,46.18
21-06-2025 20:00,Odisha,Cuttack,18.95
09-01-2026 11:00,Gujarat,Bharuch,76.2
19-07-2025 12:00,Bihar,Darbhanga,30.55
30-04-2025 10:00,Karnataka,Bengaluru,59.45
27-02-2025 18:00,Maharashtra,Nashik,31.76
05-09-2025 13:00,Gujarat,Bharuch,50.08
08-05-2025 19:00,Gujarat,Vadodara,51.91
13-01-2026 10:00,Odisha,Balasore,27.76
01-06-2025 05:00,Odisha,Cuttack,104.02124999999998
29-01-2026 23:00,Odisha,Puri,22.68
08-01-2026 21:00,Kerala,Alappuzha,49.87
07-05-2025 04:00,Assam,Jorhat,33.5
04-05-2025 17:00,Uttar Pradesh,Prayagraj,49.95
27-12-2025 06:00,Uttar Pradesh,Varanasi,16.29
13-09-2025 16:00,Assam,Jorhat,58.9
02-01-2026 17:00,Bihar,Bhagalpur,39.81
27-06-2025 15:00,Maharashtra,Mumbai,8.68
27-01-2025 21:00,Assam,Guwahati,30.01
07-02-2026 05:00,Odisha,Bhubaneswar,8.64
28-03-2025 10:00,Maharashtra,Pune,29.18
15-01-2025 05:00,Uttar Pradesh,Prayagraj,58.28
02-12-2025 01:00,Odisha,Cuttack,12.28
09-03-2025 14:00,Kerala,Kozhikode,34.25
25-10-2025 13:00,West Bengal,Murshidabad,32.13
30-08-2025 12:00,Uttar Pradesh,Lucknow,17.62
27-10-2025 08:00,Tamil Nadu,Madurai,48.14
10-12-2025 00:00,Tamil Nadu,Thanjavur,23.69
17-08-2025 03:00,Odisha,Bhubaneswar,26.66
21-01-2026 12:00,Karnataka,Mysuru,49.26
04-01-2025 02:00,Bihar,Muzaffarpur,90.06
26-12-2025 17:00,Uttar Pradesh,Kanpur,40.77
20-01-2026 13:00,Tamil Nadu,Thanjavur,38.24
27-03-2025 11:00,Gujarat,Vadodara,29.78
16-04-2025 21:00,Bihar,Darbhanga,30.55
24-02-2025 05:00,Gujarat,Rajkot,34.55
02-09-2025 21:00,Assam,Dhemaji,18.35
04-11-2025 00:00,Assam,Jorhat,60.93
24-02-2025 08:00,Gujarat,Ahmedabad,52.74
18-12-2025 04:00,Gujarat,Vadodara,21.23
14-01-2026 22:00,Bihar,Gaya,17.35
19-04-2025 07:00,West Bengal,Murshidabad,30.93
18-04-2025 05:00,Karnataka,Mangaluru,39.96
13-05-2025 18:00,Kerala,Kozhikode,98.16
26-04-2025 08:00,Assam,Dhemaji,94.57
21-07-2025 07:00,Kerala,Kochi,28.53
25-06-2025 23:00,Assam,Dibrugarh,11.46
07-02-2026 01:00,Maharashtra,Mumbai,66.76
29-03-2025 18:00,West Bengal,Darjeeling,48.46
22-04-2025 15:00,West Bengal,Malda,51.84
27-02-2025 19:00,Bihar,Gaya,57.04
08-01-2026 03:00,Assam,Guwahati,46.97
07-02-2026 11:00,Gujarat,Ahmedabad,31.96
23-10-2025 03:00,Bihar,Gaya,43.5
23-02-2025 07:00,Odisha,Puri,37.02
03-02-2025 12:00,Uttar Pradesh,Prayagraj,54.69
06-03-2025 19:00,Tamil Nadu,Tiruppur,15.62
31-01-2026 06:00,Kerala,Thrissur,23.87
10-07-2025 06:00,Bihar,Muzaffarpur,40.41
07-02-2026 21:00,Tamil Nadu,Chennai,21.88
21-07-2025 17:00,Karnataka,Mysuru,24.98
30-05-2025 18:00,Kerala,Alappuzha,104.02124999999998
09-09-2025 11:00,Assam,Jorhat,11.47
13-10-2025 12:00,Uttar Pradesh,Lucknow,15.42
29-12-2025 17:00,Bihar,Patna,16.22
24-06-2025 01:00,Uttar Pradesh,Prayagraj,13.77
24-02-2025 12:00,Uttar Pradesh,Varanasi,67.87
24-05-2025 20:00,Uttar Pradesh,Gorakhpur,33.74
03-06-2025 23:00,Gujarat,Vadodara,14.43
26-06-2025 18:00,Kerala,Thrissur,4.09
02-04-2025 14:00,West Bengal,Howrah,36.29
04-07-2025 09:00,Gujarat,Rajkot,19.09
14-09-2025 06:00,Tamil Nadu,Madurai,50.18
09-02-2025 07:00,Bihar,Muzaffarpur,16.67
04-02-2025 06:00,Assam,Guwahati,29.25
28-07-2025 13:00,Odisha,Bhubaneswar,38.21
03-10-2025 12:00,Kerala,Kochi,20.45
15-12-2025 04:00,Karnataka,Mysuru,58.72
23-08-2025 03:00,West Bengal,Murshidabad,16.23
09-07-2025 11:00,Odisha,Puri,10.6
16-04-2025 18:00,West Bengal,Murshidabad,38.56
05-08-2025 23:00,Odisha,Kendrapara,61.22
01-02-2026 10:00,Tamil Nadu,Madurai,40.96
11-01-2026 09:00,Maharashtra,Nashik,46.16
08-05-2025 06:00,Bihar,Muzaffarpur,46.34
03-06-2025 03:00,West Bengal,Kolkata,14.88
21-11-2025 00:00,Tamil Nadu,Coimbatore,2.17
28-10-2025 18:00,Tamil Nadu,Coimbatore,57.79
08-10-2025 02:00,Maharashtra,Mumbai,23.7
18-05-2025 12:00,Uttar Pradesh,Gorakhpur,39.31
18-05-2025 22:00,Maharashtra,Nashik,5.49
28-10-2025 21:00,Odisha,Cuttack,13.86
21-12-2025 23:00,Uttar Pradesh,Gorakhpur,13.35
06-09-2025 02:00,Maharashtra,Nagpur,38.67
04-02-2025 16:00,Assam,Dhemaji,9.6
25-05-2025 06:00,Assam,Dhemaji,39.81
15-11-2025 11:00,Gujarat,Ahmedabad,7.12
03-01-2025 06:00,Bihar,Bhagalpur,21.14
24-05-2025 19:00,Karnataka,Kodagu,33.13
20-09-2025 17:00,Tamil Nadu,Coimbatore,73.44
03-03-2025 17:00,Kerala,Alappuzha,5.97
23-07-2025 01:00,Karnataka,Mysuru,24.53
01-12-2025 22:00,Tamil Nadu,Madurai,56.47
19-05-2025 23:00,Maharashtra,Kolhapur,13.36
08-09-2025 16:00,Bihar,Muzaffarpur,28.7
25-07-2025 06:00,Tamil Nadu,Thanjavur,46.63
30-08-2025 13:00,Tamil Nadu,Madurai,42.02
14-02-2026 15:00,Maharashtra,Mumbai,24.51
31-07-2025 19:00,Gujarat,Surat,78.68
04-10-2025 21:00,Bihar,Bhagalpur,14.45
17-08-2025 18:00,Uttar Pradesh,Lucknow,23.41
02-02-2025 00:00,Bihar,Muzaffarpur,20.54
28-03-2025 01:00,Bihar,Bhagalpur,54.46
31-01-2026 20:00,Assam,Dibrugarh,82.46
01-11-2025 15:00,Gujarat,Vadodara,69.89
20-12-2025 05:00,Maharashtra,Nagpur,18.74
08-07-2025 12:00,Assam,Guwahati,37.62
24-04-2025 05:00,Karnataka,Udupi,36.51
28-03-2025 15:00,Odisha,Puri,62.09
07-01-2026 10:00,Assam,Dhemaji,42.63
09-02-2025 15:00,Karnataka,Bengaluru,27.57
02-12-2025 18:00,Tamil Nadu,Tiruppur,104.02124999999998
14-04-2025 10:00,Assam,Barpeta,29.3
15-03-2025 07:00,Tamil Nadu,Tiruppur,65.72
04-07-2025 06:00,Kerala,Kozhikode,6.47
07-10-2025 08:00,Gujarat,Rajkot,24.52
04-08-2025 22:00,Odisha,Kendrapara,76.71
22-12-2025 13:00,Gujarat,Vadodara,31.39
04-06-2025 05:00,West Bengal,Malda,33.92
26-06-2025 19:00,Tamil Nadu,Madurai,20.56
29-01-2025 16:00,Karnataka,Udupi,14.0
24-05-2025 00:00,Gujarat,Rajkot,4.92
26-07-2025 00:00,Gujarat,Rajkot,38.27
10-02-2025 06:00,West Bengal,Howrah,15.31
31-01-2026 04:00,Odisha,Balasore,34.53
24-04-2025 01:00,Maharashtra,Pune,81.23
18-07-2025 05:00,Odisha,Cuttack,29.56
02-02-2026 17:00,Gujarat,Rajkot,32.07
21-09-2025 08:00,Maharashtra,Kolhapur,104.02124999999998
06-09-2025 23:00,Odisha,Cuttack,6.35
29-05-2025 20:00,Gujarat,Surat,40.79
09-08-2025 19:00,Uttar Pradesh,Varanasi,7.93
24-03-2025 22:00,Gujarat,Vadodara,31.19
20-02-2025 05:00,Gujarat,Ahmedabad,18.32
27-07-2025 03:00,Uttar Pradesh,Lucknow,41.54
10-10-2025 15:00,Maharashtra,Mumbai,22.4
31-05-2025 00:00,Tamil Nadu,Madurai,58.92
28-09-2025 10:00,Kerala,Kochi,39.61
25-12-2025 17:00,Assam,Dhemaji,55.69
20-02-2026 18:00,Karnataka,Mangaluru,36.25
03-12-2025 06:00,West Bengal,Malda,46.76
24-12-2025 09:00,Kerala,Thrissur,15.45
29-11-2025 05:00,Tamil Nadu,Coimbatore,68.39
09-03-2025 17:00,Gujarat,Vadodara,34.81
23-01-2025 08:00,Uttar Pradesh,Prayagraj,104.02124999999998
01-01-2026 06:00,West Bengal,Murshidabad,60.56
29-11-2025 02:00,Odisha,Bhubaneswar,24.91
25-06-2025 12:00,Odisha,Balasore,12.58
27-09-2025 00:00,Gujarat,Vadodara,2.01
27-05-2025 03:00,West Bengal,Howrah,47.65
16-12-2025 17:00,Kerala,Kottayam,29.15
24-10-2025 08:00,Odisha,Cuttack,16.55
23-04-2025 20:00,Kerala,Kottayam,7.51
29-07-2025 15:00,West Bengal,Howrah,59.32
29-09-2025 10:00,West Bengal,Kolkata,37.32
14-07-2025 06:00,Maharashtra,Nagpur,20.31
17-06-2025 13:00,West Bengal,Howrah,67.98
19-03-2025 06:00,Maharashtra,Nashik,15.42
28-01-2026 17:00,Tamil Nadu,Coimbatore,39.95
30-04-2025 16:00,Odisha,Cuttack,11.3
07-05-2025 06:00,Maharashtra,Mumbai,81.12
10-03-2025 13:00,Odisha,Bhubaneswar,41.35
23-05-2025 09:00,Tamil Nadu,Tiruppur,104.02124999999998
25-05-2025 20:00,Karnataka,Bengaluru,55.5
03-02-2026 00:00,Assam,Dhemaji,21.77
16-03-2025 16:00,Kerala,Alappuzha,24.81
08-06-2025 05:00,Karnataka,Bengaluru,52.89
21-05-2025 08:00,Kerala,Kochi,22.39
27-10-2025 20:00,Maharashtra,Nashik,55.82
06-02-2026 17:00,Tamil Nadu,Madurai,31.32
01-08-2025 21:00,Gujarat,Ahmedabad,68.43
09-09-2025 00:00,Odisha,Balasore,55.25
02-01-2026 11:00,Uttar Pradesh,Lucknow,12.45
23-01-2026 06:00,Tamil Nadu,Thanjavur,19.84
06-01-2025 06:00,Maharashtra,Nagpur,25.74
06-09-2025 07:00,Gujarat,Surat,9.8
11-06-2025 12:00,Odisha,Kendrapara,34.47
05-07-2025 11:00,Assam,Guwahati,53.56
25-10-2025 19:00,Maharashtra,Nagpur,55.85
28-05-2025 03:00,West Bengal,Malda,12.54
04-02-2025 11:00,Bihar,Gaya,15.71
21-11-2025 14:00,Bihar,Muzaffarpur,49.5
11-02-2025 00:00,Maharashtra,Mumbai,55.85
21-11-2025 07:00,Kerala,Kottayam,12.89
12-04-2025 19:00,Assam,Guwahati,47.25
23-12-2025 10:00,West Bengal,Kolkata,3.13
15-01-2025 09:00,Bihar,Bhagalpur,61.24
03-02-2025 22:00,West Bengal,Howrah,23.69
14-09-2025 22:00,Tamil Nadu,Chennai,30.06
29-08-2025 19:00,Bihar,Gaya,64.49
30-03-2025 04:00,Gujarat,Ahmedabad,43.02
03-02-2025 01:00,Karnataka,Bengaluru,4.65
15-10-2025 10:00,Gujarat,Bharuch,18.67
22-04-2025 10:00,Odisha,Puri,69.05
04-01-2025 22:00,Odisha,Balasore,14.31
26-06-2025 01:00,West Bengal,Kolkata,18.07
06-06-2025 12:00,Odisha,Bhubaneswar,21.16
01-05-2025 11:00,Tamil Nadu,Coimbatore,26.73
09-04-2025 19:00,West Bengal,Kolkata,10.56
27-01-2026 04:00,Karnataka,Bengaluru,34.12
15-05-2025 12:00,Kerala,Alappuzha,37.58
