record_id,source_document,page_number,section,disaster_phase,hazard_type,responsible_agency,action_type,action_text,keywords,text_clean
SOP_001062,NPDM_SOP,23,3.4.6 Potential of these youth based organisations will be optimised to support all community based initiatives and DM training would be included in their programmes.,Preparedness,General_Disaster,Not_Explicitly_Specified,Preparedness,"5. Disaster Prevention, Mitigation and Preparedness","disaster, mitigation, preparedness, prevention","5. Disaster Prevention, Mitigation and Preparedness"
SOP_001063,NPDM_SOP,23,3.4.6 Potential of these youth based organisations will be optimised to support all community based initiatives and DM training would be included in their programmes.,Preparedness,General_Disaster,Not_Explicitly_Specified,General_Procedure,Disaster Prevention and Mitigation,"disaster, mitigation, prevention",Disaster Prevention and Mitigation
SOP_001064,NPDM_SOP,23,3.4.6 Potential of these youth based organisations will be optimised to support all community based initiatives and DM training would be included in their programmes.,Preparedness,Cyclone; Earthquake; Flood,NDMA,General_Procedure,"5.1.1 Unlike man-made disasters, natural hazards like floods, earthquakes, and cyclones cannot be avoided. However, with mitigation measures along with proper planning of developmental work in the risk prone area, these hazards can be prevented from turning into disasters. A three-pronged approach needs to be adopted to undertake mitigation measures: Building mitigation measures into all development projects. Initiating of national level mitigation projects by the NDMA, in high priority areas, with the help of the Central Ministries and Departments concerned and the States. Encouraging and assisting State level mitigation projects in accordance with the guidelines.","accordance, adopted, along, approach, area, areas, assisting, avoided, building, cannot, central, concerned, cyclones, departments, development, developmental, disasters, earthquakes, encouraging, floods, guidelines, hazards, help, high, however, initiating, level, like, made, measures, ministries, mitigation, national, natural, ndma, needs, planning, prevented, priority, projects, prone, pronged, proper, risk, state, states, three, turning, undertake, unlike, work","5.1.1 Unlike man-made disasters, natural hazards like floods, earthquakes, and cyclones cannot be avoided. However, with mitigation measures along with proper planning of developmental work in the risk prone area, these hazards can be prevented from turning into disasters. A three-pronged approach needs to be adopted to undertake mitigation measures: Building mitigation measures into all development projects. Initiating of national level mitigation projects by the NDMA, in high priority areas, with the help of the Central Ministries and Departments concerned and the States. Encouraging and assisting State level mitigation projects in accordance with the guidelines."
SOP_001065,NPDM_SOP,23,3.4.6 Potential of these youth based organisations will be optimised to support all community based initiatives and DM training would be included in their programmes.,Preparedness,General_Disaster,Not_Explicitly_Specified,Communication,Indigenous knowledge on disaster and coping mechanisms adopted by various States will be given due weightage with special focus on protection of heritage structures.,"adopted, coping, disaster, focus, given, heritage, indigenous, knowledge, mechanisms, protection, special, states, structures, various, weightage",Indigenous knowledge on disaster and coping mechanisms adopted by various States will be given due weightage with special focus on protection of heritage structures.
SOP_001066,NPDM_SOP,23,3.4.6 Potential of these youth based organisations will be optimised to support all community based initiatives and DM training would be included in their programmes.,Preparedness,General_Disaster,Not_Explicitly_Specified,General_Procedure,Risk Assessment and Vulnerability Mapping,"assessment, mapping, risk, vulnerability",Risk Assessment and Vulnerability Mapping
SOP_001067,NPDM_SOP,23,3.4.6 Potential of these youth based organisations will be optimised to support all community based initiatives and DM training would be included in their programmes.,Preparedness,Multi_Hazard,Not_Explicitly_Specified,General_Procedure,"5.1.2 Hazard zonation, mapping and vulnerability analysis in a multi-hazard framework will be carried out utilising Geographic Information System (GIS) based databases such as the National Database for Emergency Management (NDEM) and National Spatial Data Infrastructure (NSDI). As a first step towards addressing disaster vulnerabilities, Central Ministries and Departments, national agencies, knowledge-based institutions and DM authorities at the State and District levels need to carry out risk and vulnerability assessment of all disaster prone areas. Hazard zonation","addressing, agencies, analysis, areas, assessment, authorities, based, carried, carry, central, data, database, databases, departments, disaster, district, emergency, first, framework, geographic, hazard, information, infrastructure, institutions, knowledge, levels, management, mapping, ministries, multi, national, ndem, need, nsdi, prone, risk, spatial, state, step, system, towards, utilising, vulnerabilities, vulnerability, zonation","5.1.2 Hazard zonation, mapping and vulnerability analysis in a multi-hazard framework will be carried out utilising Geographic Information System (GIS) based databases such as the National Database for Emergency Management (NDEM) and National Spatial Data Infrastructure (NSDI). As a first step towards addressing disaster vulnerabilities, Central Ministries and Departments, national agencies, knowledge-based institutions and DM authorities at the State and District levels need to carry out risk and vulnerability assessment of all disaster prone areas. Hazard zonation"
SOP_001068,NPDM_SOP,24,3.4.6 Potential of these youth based organisations will be optimised to support all community based initiatives and DM training would be included in their programmes.,Preparedness,Chemical,Not_Explicitly_Specified,General_Procedure,"mapping and vulnerability analysis based on GIS and remote sensing data, needs to mandatorily include a ground check component. Hazard and Consequence Mapping on GIS platforms prepared for chemical accident prone districts.","accident, analysis, based, check, chemical, component, consequence, data, districts, ground, hazard, include, mandatorily, mapping, needs, platforms, prepared, prone, remote, sensing, vulnerability","mapping and vulnerability analysis based on GIS and remote sensing data, needs to mandatorily include a ground check component. Hazard and Consequence Mapping on GIS platforms prepared for chemical accident prone districts."
SOP_001069,NPDM_SOP,24,3.4.6 Potential of these youth based organisations will be optimised to support all community based initiatives and DM training would be included in their programmes.,Preparedness,Multi_Hazard,State Government,Communication; Damage_Assessment; Preparedness; Resource_Management; Search_and_Rescue,"5.1.3 The increasing use of GIS, remote sensing and applications of Global Positioning Systems (GPS) in DM, has made it imperative to set up a mechanism for sharing thematic and spatial data through a designated electronic clearing house. The NSDI has been set up by the Survey of India, to collect, compile, analyse and prepare value-added maps for use by various agencies in the field of DM; for management of natural resources, industrial applications etc. The NSDI need to work towards interoperability of data and information sharing protocols to facilitate effective policy analysis. A two-way interoperable link will be established between NSDI and the National Disaster Emergency Communication network proposed in the Policy for easy and quick sharing. The programme designed to have spatial and non-spatial databases in a secure environment under the NDEM will derive the data sets through NSDI for addressing the information needs for disaster management. Increasing Trend of Disasters in Urban Areas 5.1.4 Disasters in urban areas are distinct in many ways and the intensity of damage is usually very high, warranting effective DM plans. Of late, there has been an alarming increase in this types of disasters. Search and rescue efforts in the urban areas also require specialized training. Action plans for checking unplanned urbanization and ensuring safer human habitat against all forms of disasters will be recognized as priority areas. State Governments/UTs concerned should accord priority for improving urban drainage systems with special focus on non-obstruction of natural drainage system. Urban mapping of infrastructure of spatial resolution will be taken up for development of Decision Support System (DSS) for management of urban risks. Critical Infrastructure 5.1.5 It is of utmost importance that critical infrastructure like dams, roads, bridges, flyovers, railway lines, power stations, water storage towers, irrigation canals, delta water distributor network, river and coastal","accord, action, added, addressing, against, agencies, alarming, analyse, analysis, applications, areas, between, bridges, canals, checking, clearing, coastal, collect, communication, compile, concerned, critical, damage, dams, data, databases, decision, delta, derive, designated, designed, development, disaster, disasters, distinct, distributor, drainage, easy, effective, efforts, electronic, emergency, ensuring, environment, established, facilitate, field, flyovers, focus, forms, global, governments, habitat, high, house, human, imperative, importance, improving, increase, increasing, india, industrial, information, infrastructure, intensity, interoperability, interoperable, irrigation, late, like, lines, link, made, management, many, mapping, maps, mechanism, national, natural, ndem, need, needs, network, nsdi, obstruction, plans, policy, positioning, power, prepare, priority, programme, proposed, protocols, quick, railway, recognized, remote, require, rescue, resolution, resources, risks, river, roads, safer, search, secure, sensing, sets, sharing, should, spatial, special, specialized, state, stations, storage, support, survey, system, systems, taken, thematic, through, towards, towers, training, trend, types, under, unplanned, urban, urbanization, usually, utmost, value, various, very, warranting, water, ways, work","5.1.3 The increasing use of GIS, remote sensing and applications of Global Positioning Systems (GPS) in DM, has made it imperative to set up a mechanism for sharing thematic and spatial data through a designated electronic clearing house. The NSDI has been set up by the Survey of India, to collect, compile, analyse and prepare value-added maps for use by various agencies in the field of DM; for management of natural resources, industrial applications etc. The NSDI need to work towards interoperability of data and information sharing protocols to facilitate effective policy analysis. A two-way interoperable link will be established between NSDI and the National Disaster Emergency Communication network proposed in the Policy for easy and quick sharing. The programme designed to have spatial and non-spatial databases in a secure environment under the NDEM will derive the data sets through NSDI for addressing the information needs for disaster management. Increasing Trend of Disasters in Urban Areas 5.1.4 Disasters in urban areas are distinct in many ways and the intensity of damage is usually very high, warranting effective DM plans. Of late, there has been an alarming increase in this types of disasters. Search and rescue efforts in the urban areas also require specialized training. Action plans for checking unplanned urbanization and ensuring safer human habitat against all forms of disasters will be recognized as priority areas. State Governments/UTs concerned should accord priority for improving urban drainage systems with special focus on non-obstruction of natural drainage system. Urban mapping of infrastructure of spatial resolution will be taken up for development of Decision Support System (DSS) for management of urban risks. Critical Infrastructure 5.1.5 It is of utmost importance that critical infrastructure like dams, roads, bridges, flyovers, railway lines, power stations, water storage towers, irrigation canals, delta water distributor network, river and coastal"
SOP_001070,NPDM_SOP,25,3.4.6 Potential of these youth based organisations will be optimised to support all community based initiatives and DM training would be included in their programmes.,Preparedness,General_Disaster,Not_Explicitly_Specified,General_Procedure,"embankments, ports and other civic utilities are constantly monitored for safety standards in consonance with worldwide safety benchmarks and strengthened where deficient. The building standards for these infrastructures need to be aligned to the safety norms and concerned Departments/Authorities would ensure the requisite actions and measures to ensure this. Environmentally Sustainable Development","actions, aligned, authorities, benchmarks, building, civic, concerned, consonance, constantly, deficient, departments, development, embankments, ensure, environmentally, infrastructures, measures, monitored, need, norms, other, ports, requisite, safety, standards, strengthened, sustainable, utilities, worldwide, would","embankments, ports and other civic utilities are constantly monitored for safety standards in consonance with worldwide safety benchmarks and strengthened where deficient. The building standards for these infrastructures need to be aligned to the safety norms and concerned Departments/Authorities would ensure the requisite actions and measures to ensure this. Environmentally Sustainable Development"
SOP_001071,NPDM_SOP,25,3.4.6 Potential of these youth based organisations will be optimised to support all community based initiatives and DM training would be included in their programmes.,Preparedness,General_Disaster,Not_Explicitly_Specified,Relief,"5.1.6 Environmental considerations and developmental efforts, need to go hand in hand for ensuring sustainability. Restoration of ecological balance in the Himalayan regions and raising coastal shelter belt plantations need to be incorporated wherever necessary in DM plans. Eco Systems of forests, islands, coastal areas, rivers, agricultural urban environment and industrial environment are also to be considered for restoration of ecological balances and sustainable development. Zonal regulation must ensure the preservation of natural habitats.","agricultural, areas, balance, balances, belt, coastal, considerations, considered, development, developmental, ecological, efforts, ensure, ensuring, environment, environmental, forests, habitats, hand, himalayan, incorporated, industrial, islands, must, natural, necessary, need, plans, plantations, preservation, raising, regions, regulation, restoration, rivers, shelter, sustainability, sustainable, systems, urban, wherever, zonal","5.1.6 Environmental considerations and developmental efforts, need to go hand in hand for ensuring sustainability. Restoration of ecological balance in the Himalayan regions and raising coastal shelter belt plantations need to be incorporated wherever necessary in DM plans. Eco Systems of forests, islands, coastal areas, rivers, agricultural urban environment and industrial environment are also to be considered for restoration of ecological balances and sustainable development. Zonal regulation must ensure the preservation of natural habitats."
SOP_001072,NPDM_SOP,25,3.4.6 Potential of these youth based organisations will be optimised to support all community based initiatives and DM training would be included in their programmes.,Preparedness,Cyclone; Drought; Flood; Multi_Hazard,Not_Explicitly_Specified,Medical_Care; Preparedness,"5.1.7 Climate change is impacting on our glacial reserves, water balance, agriculture, forestry, coastal ecology, bio- diversity and human and animal health. There are definite indications that climate change would increase the frequency and intensity of natural disasters like cyclone, flood and drought in the coming years. In order to meet these challenges in a sustained and effective manner, synergies in our approach and strategies for climate change adaptation and disaster risk reduction shall be encouraged and promoted. Preparedness Role of Central Ministries and Departments and States","adaptation, agriculture, animal, approach, balance, central, challenges, change, climate, coastal, coming, cyclone, definite, departments, disaster, disasters, diversity, drought, ecology, effective, encouraged, flood, forestry, frequency, glacial, health, human, impacting, increase, indications, intensity, like, manner, meet, ministries, natural, order, preparedness, promoted, reduction, reserves, risk, role, states, strategies, sustained, synergies, water, would, years","5.1.7 Climate change is impacting on our glacial reserves, water balance, agriculture, forestry, coastal ecology, bio- diversity and human and animal health. There are definite indications that climate change would increase the frequency and intensity of natural disasters like cyclone, flood and drought in the coming years. In order to meet these challenges in a sustained and effective manner, synergies in our approach and strategies for climate change adaptation and disaster risk reduction shall be encouraged and promoted. Preparedness Role of Central Ministries and Departments and States"
SOP_001073,NPDM_SOP,25,5.2.1 States/UTs have to accord highest priority to building up their own DM capabilities. Plans at all levels will be made in consonance with the,General,General_Disaster,Not_Explicitly_Specified,General_Procedure,5.2.1 States/UTs have to accord highest priority to building up their own DM capabilities. Plans at all levels will be made in consonance with the,"accord, building, capabilities, consonance, highest, levels, made, plans, priority, states",5.2.1 States/UTs have to accord highest priority to building up their own DM capabilities. Plans at all levels will be made in consonance with the
SOP_001074,NPDM_SOP,26,5.2.1 States/UTs have to accord highest priority to building up their own DM capabilities. Plans at all levels will be made in consonance with the,General,General_Disaster,NDMA,General_Procedure,"guidelines and provisions in the DM Act, 2005. While the national plan will be prepared by the NEC, the disaster and domain-specific plans will be made by the respective central ministries and departments. State and District plans will be prepared for their specific disaster related vulnerabilities in accordance with the guidelines issued by NDMA. New institutional mechanism may have to be built specifically in those sectors of DM where none of the existing agencies are working towards the building of required capacities.","accordance, agencies, building, built, capacities, central, departments, disaster, district, domain, existing, guidelines, institutional, issued, made, mechanism, ministries, national, ndma, none, plan, plans, prepared, provisions, related, required, respective, sectors, specific, specifically, state, towards, vulnerabilities, while, working","guidelines and provisions in the DM Act, 2005. While the national plan will be prepared by the NEC, the disaster and domain-specific plans will be made by the respective central ministries and departments. State and District plans will be prepared for their specific disaster related vulnerabilities in accordance with the guidelines issued by NDMA. New institutional mechanism may have to be built specifically in those sectors of DM where none of the existing agencies are working towards the building of required capacities."
SOP_001075,NPDM_SOP,26,5.2.1 States/UTs have to accord highest priority to building up their own DM capabilities. Plans at all levels will be made in consonance with the,Preparedness,General_Disaster,Not_Explicitly_Specified,Preparedness,"5.2.2 The plans prepared by Central Ministries and Departments, States and Districts will incorporate the inputs of all stakeholders for integration into the planning process. The participation of all stakeholders, communities and institutions will inculcate a culture of preparedness. A bottom-up approach needs to be adopted for better understanding and operationalisation of these plans.","adopted, approach, better, bottom, central, communities, culture, departments, districts, incorporate, inculcate, inputs, institutions, integration, ministries, needs, operationalisation, participation, planning, plans, prepared, preparedness, process, stakeholders, states, understanding","5.2.2 The plans prepared by Central Ministries and Departments, States and Districts will incorporate the inputs of all stakeholders for integration into the planning process. The participation of all stakeholders, communities and institutions will inculcate a culture of preparedness. A bottom-up approach needs to be adopted for better understanding and operationalisation of these plans."
SOP_001076,NPDM_SOP,26,5.2.1 States/UTs have to accord highest priority to building up their own DM capabilities. Plans at all levels will be made in consonance with the,Early_Warning,General_Disaster,Not_Explicitly_Specified,Early_Warning,5.2.3 The subject of DM will be included as a ‘standing item’ in the agenda of the Inter State Council and Zonal Council and as a ‘reporting item’ in the National Development Council. Forecasting and Early Warning Systems,"agenda, council, development, early, forecasting, included, inter, item, national, reporting, standing, state, subject, systems, warning, zonal",5.2.3 The subject of DM will be included as a ‘standing item’ in the agenda of the Inter State Council and Zonal Council and as a ‘reporting item’ in the National Development Council. Forecasting and Early Warning Systems
SOP_001077,NPDM_SOP,26,5.2.1 States/UTs have to accord highest priority to building up their own DM capabilities. Plans at all levels will be made in consonance with the,Early_Warning,Multi_Hazard; Tsunami,Not_Explicitly_Specified,Early_Warning,"5.2.4 It is most essential to establish, upgrade and modernise the forecasting and early-warning systems for all types of disasters. The nodal agencies responsible for monitoring and carrying out surveillance, for specific natural disasters, will identify technological gaps and formulate projects for their upgradation, in a time bound manner. All States should provide to India Meteorological Department the required infrastructure for upgradation/ establishment of meteorological observation systems. Partnership with the World Meteorological Organisation (WMO), Pacific Tsunami Warning System and other regional and global institutions may also be considered. ICT tools need to be used for data receptions, forecasting and timely dissemination.","agencies, bound, carrying, considered, data, department, disasters, dissemination, early, essential, establish, establishment, forecasting, formulate, gaps, global, identify, india, infrastructure, institutions, manner, meteorological, modernise, monitoring, most, natural, need, nodal, observation, organisation, other, pacific, partnership, projects, provide, receptions, regional, required, responsible, should, specific, states, surveillance, system, systems, technological, time, timely, tools, tsunami, types, upgradation, upgrade, used, warning, world","5.2.4 It is most essential to establish, upgrade and modernise the forecasting and early-warning systems for all types of disasters. The nodal agencies responsible for monitoring and carrying out surveillance, for specific natural disasters, will identify technological gaps and formulate projects for their upgradation, in a time bound manner. All States should provide to India Meteorological Department the required infrastructure for upgradation/ establishment of meteorological observation systems. Partnership with the World Meteorological Organisation (WMO), Pacific Tsunami Warning System and other regional and global institutions may also be considered. ICT tools need to be used for data receptions, forecasting and timely dissemination."
SOP_001078,NPDM_SOP,27,5.2.1 States/UTs have to accord highest priority to building up their own DM capabilities. Plans at all levels will be made in consonance with the,General,General_Disaster,Not_Explicitly_Specified,Communication,Communications and Information Technology (IT) Support,"communications, information, support, technology",Communications and Information Technology (IT) Support
SOP_001079,NPDM_SOP,27,5.2.1 States/UTs have to accord highest priority to building up their own DM capabilities. Plans at all levels will be made in consonance with the,Early_Warning,Multi_Hazard,BRO,Communication; Early_Warning; Relief; Search_and_Rescue,"5.2.5 The basic communications and IT support requirements for disaster management correspond to the following three levels: Decision makers and disaster managers at all levels. Real time dissemination of advance warnings and information to the concerned authorities at various levels and threatened community. For dissemination of advance warning and information through broadcasting mediums such as television and radio shall be used significantly as it has higher geographical reach. For coastal and hilly regions, network of meteorological department may be used. Last mile connectivity at the disaster site for control and conduct of rescue and relief operations.","advance, authorities, basic, broadcasting, coastal, communications, community, concerned, conduct, connectivity, control, correspond, decision, department, disaster, dissemination, following, geographical, higher, hilly, information, last, levels, makers, management, managers, mediums, meteorological, mile, network, operations, radio, reach, real, regions, relief, requirements, rescue, significantly, site, support, television, threatened, three, through, time, used, various, warning, warnings","5.2.5 The basic communications and IT support requirements for disaster management correspond to the following three levels: Decision makers and disaster managers at all levels. Real time dissemination of advance warnings and information to the concerned authorities at various levels and threatened community. For dissemination of advance warning and information through broadcasting mediums such as television and radio shall be used significantly as it has higher geographical reach. For coastal and hilly regions, network of meteorological department may be used. Last mile connectivity at the disaster site for control and conduct of rescue and relief operations."
SOP_001080,NPDM_SOP,27,5.2.1 States/UTs have to accord highest priority to building up their own DM capabilities. Plans at all levels will be made in consonance with the,Early_Warning,Multi_Hazard,Not_Explicitly_Specified,Communication; Early_Warning,"5.2.6 Communication and sharing of upto-date information using state-of the art IT infrastructure remain at the heart of effective implementation of the disaster management strategy. Reliable, up-to-date and faster sharing of geo-spatial information acquired from the field or the affected areas is a pre- requisite for effective implementation of disaster management strategies. Efforts should be made for setting up IT infrastructures consisting of required IT processes, architecture and skills for quick up-gradation and updation of data sets from the Panchayati Raj Institutions or the Urban Local Bodies. A National Emergency Communication Network, involving the contemporary space and terrestrial-based technologies in a highly synergistic configuration and with considerable redundancy, will be developed. This Network will ensure real time dissemination of warnings and information up to the affected community and local authorities.","acquired, affected, architecture, areas, authorities, based, bodies, communication, community, configuration, considerable, consisting, contemporary, data, date, developed, disaster, dissemination, effective, efforts, emergency, ensure, faster, field, gradation, heart, highly, implementation, information, infrastructure, infrastructures, institutions, involving, local, made, management, national, network, panchayati, processes, quick, real, redundancy, reliable, remain, required, requisite, sets, setting, sharing, should, skills, space, spatial, state, strategies, strategy, synergistic, technologies, terrestrial, time, updation, upto, urban, using, warnings","5.2.6 Communication and sharing of upto-date information using state-of the art IT infrastructure remain at the heart of effective implementation of the disaster management strategy. Reliable, up-to-date and faster sharing of geo-spatial information acquired from the field or the affected areas is a pre- requisite for effective implementation of disaster management strategies. Efforts should be made for setting up IT infrastructures consisting of required IT processes, architecture and skills for quick up-gradation and updation of data sets from the Panchayati Raj Institutions or the Urban Local Bodies. A National Emergency Communication Network, involving the contemporary space and terrestrial-based technologies in a highly synergistic configuration and with considerable redundancy, will be developed. This Network will ensure real time dissemination of warnings and information up to the affected community and local authorities."
SOP_001081,NPDM_SOP,27,5.2.1 States/UTs have to accord highest priority to building up their own DM capabilities. Plans at all levels will be made in consonance with the,General,General_Disaster,Not_Explicitly_Specified,Emergency_Operations,Strengthening of the Emergency Operations Centres,"centres, emergency, operations, strengthening",Strengthening of the Emergency Operations Centres
SOP_001082,NPDM_SOP,27,"5.2.7 The establishment of Emergency Operations Centres at the national, state, metros and district level and equipping them with the contemporary",General,General_Disaster,Not_Explicitly_Specified,Emergency_Operations,"5.2.7 The establishment of Emergency Operations Centres at the national, state, metros and district level and equipping them with the contemporary","centres, contemporary, district, emergency, equipping, establishment, level, metros, national, operations, state, them","5.2.7 The establishment of Emergency Operations Centres at the national, state, metros and district level and equipping them with the contemporary"
SOP_001083,NPDM_SOP,28,"5.2.7 The establishment of Emergency Operations Centres at the national, state, metros and district level and equipping them with the contemporary",General,General_Disaster,Not_Explicitly_Specified,Communication,"technologies and communication facilities and their periodic upgradation, will be accorded priority. For the last mile connectivity and control of the operations at the disaster hit areas, availability of portable platforms will be catered for. The integration of Ham radios and such other innovative facilities, into the DM communication system, will be advantageous.","accorded, advantageous, areas, availability, catered, communication, connectivity, control, disaster, facilities, innovative, integration, last, mile, operations, other, periodic, platforms, portable, priority, radios, system, technologies, upgradation","technologies and communication facilities and their periodic upgradation, will be accorded priority. For the last mile connectivity and control of the operations at the disaster hit areas, availability of portable platforms will be catered for. The integration of Ham radios and such other innovative facilities, into the DM communication system, will be advantageous."
SOP_001084,NPDM_SOP,28,"5.2.7 The establishment of Emergency Operations Centres at the national, state, metros and district level and equipping them with the contemporary",Preparedness,General_Disaster,Not_Explicitly_Specified,Medical_Care; Preparedness,Medical Preparedness and Mass Casualty Management,"casualty, management, mass, medical, preparedness",Medical Preparedness and Mass Casualty Management
SOP_001085,NPDM_SOP,28,"5.2.7 The establishment of Emergency Operations Centres at the national, state, metros and district level and equipping them with the contemporary",Preparedness,General_Disaster,NDMA,Medical_Care; Preparedness,"5.2.8 Medical preparedness is a crucial component for any DM Plan. The NDMA, in close coordination with the Ministry of Health and Family Welfare, states and premier medical research institutes will formulate policy guidelines to enhance our capacity in emergency medical response and mass casualty management. DM plans for hospitals will include developing and training of medical teams and paramedics, capacity building, trauma and psycho-social care, mass casualty management and triage. The surge and casualty handling capacity of all hospitals, at the time of disasters, will be worked out and recorded through a consultative process, by all the states/UTs in the pre-disaster phase. The State and District authorities will be encouraged to formulate appropriate procedures for treatment of casualties by the private hospitals during the disasters. These plans will also address post-disaster disease surveillance systems, networking with hospitals, referral institutions and accessing services and facilities such as availability of ambulances and blood banks.","accessing, address, ambulances, appropriate, authorities, availability, banks, blood, building, capacity, care, casualties, casualty, close, component, consultative, coordination, crucial, developing, disaster, disasters, disease, district, during, emergency, encouraged, enhance, facilities, family, formulate, guidelines, handling, health, hospitals, include, institutes, institutions, management, mass, medical, ministry, ndma, networking, paramedics, phase, plan, plans, policy, post, premier, preparedness, private, procedures, process, psycho, recorded, referral, research, response, services, social, state, states, surge, surveillance, systems, teams, through, time, training, trauma, treatment, triage, welfare, worked","5.2.8 Medical preparedness is a crucial component for any DM Plan. The NDMA, in close coordination with the Ministry of Health and Family Welfare, states and premier medical research institutes will formulate policy guidelines to enhance our capacity in emergency medical response and mass casualty management. DM plans for hospitals will include developing and training of medical teams and paramedics, capacity building, trauma and psycho-social care, mass casualty management and triage. The surge and casualty handling capacity of all hospitals, at the time of disasters, will be worked out and recorded through a consultative process, by all the states/UTs in the pre-disaster phase. The State and District authorities will be encouraged to formulate appropriate procedures for treatment of casualties by the private hospitals during the disasters. These plans will also address post-disaster disease surveillance systems, networking with hospitals, referral institutions and accessing services and facilities such as availability of ambulances and blood banks."
SOP_001086,NPDM_SOP,28,"5.2.7 The establishment of Emergency Operations Centres at the national, state, metros and district level and equipping them with the contemporary",Response,General_Disaster,Not_Explicitly_Specified,Evacuation; Medical_Care; Relief,"5.2.9 Creation of mobile surgical teams, mobile hospitals and heli- ambulances for evacuation of patients is a crucial component of DM efforts. The Accident Relief Medical Vans (ARMVs) of the Ministry of Railways, stabled at stations every 100 km, will be utilised for emergency medical response by the State and District authorities in consultation with the Railways. The creation of additional bio-safety laboratories of level IV will be addressed by the nodal ministry. There is a need to focus on creating adequate mortuary facilities. Proper and speedy disposal of the dead bodies and animal carcasses deserves due weightage.","accident, additional, addressed, adequate, ambulances, animal, armvs, authorities, bodies, carcasses, component, consultation, creating, creation, crucial, dead, deserves, disposal, district, efforts, emergency, evacuation, every, facilities, focus, heli, hospitals, laboratories, level, medical, ministry, mobile, mortuary, need, nodal, patients, proper, railways, relief, response, safety, speedy, stabled, state, stations, surgical, teams, utilised, vans, weightage","5.2.9 Creation of mobile surgical teams, mobile hospitals and heli- ambulances for evacuation of patients is a crucial component of DM efforts. The Accident Relief Medical Vans (ARMVs) of the Ministry of Railways, stabled at stations every 100 km, will be utilised for emergency medical response by the State and District authorities in consultation with the Railways. The creation of additional bio-safety laboratories of level IV will be addressed by the nodal ministry. There is a need to focus on creating adequate mortuary facilities. Proper and speedy disposal of the dead bodies and animal carcasses deserves due weightage."
SOP_001087,NPDM_SOP,29,"5.2.7 The establishment of Emergency Operations Centres at the national, state, metros and district level and equipping them with the contemporary",Preparedness,General_Disaster,Not_Explicitly_Specified,Preparedness,"Training, Simulation and Mock Drills","drills, mock, simulation, training","Training, Simulation and Mock Drills"
SOP_001088,NPDM_SOP,29,"5.2.7 The establishment of Emergency Operations Centres at the national, state, metros and district level and equipping them with the contemporary",Preparedness,General_Disaster,NDMA; State Government,Preparedness,"5.2.10 Efficacy of plans and Standard Operating Procedures (SOPs) is tested and refined through training, seminars and mock drills. The NDMA will assist the states/UTs in these areas and will also conduct mock drills in different parts of the country. State and district authorities will be encouraged to generate a culture of preparedness and quick response. Gradually State Governments will be encouraged to plan a series of exercises for various types of disasters in collaboration with NDMA to enhance the response level of various stakeholders.","areas, assist, authorities, collaboration, conduct, country, culture, different, disasters, district, drills, efficacy, encouraged, enhance, exercises, generate, governments, gradually, level, mock, ndma, operating, parts, plan, plans, preparedness, procedures, quick, refined, response, seminars, series, sops, stakeholders, standard, state, states, tested, through, training, types, various","5.2.10 Efficacy of plans and Standard Operating Procedures (SOPs) is tested and refined through training, seminars and mock drills. The NDMA will assist the states/UTs in these areas and will also conduct mock drills in different parts of the country. State and district authorities will be encouraged to generate a culture of preparedness and quick response. Gradually State Governments will be encouraged to plan a series of exercises for various types of disasters in collaboration with NDMA to enhance the response level of various stakeholders."
SOP_001089,NPDM_SOP,29,"5.2.7 The establishment of Emergency Operations Centres at the national, state, metros and district level and equipping them with the contemporary",Preparedness,General_Disaster,Not_Explicitly_Specified,Preparedness,Partnerships for Mitigation and Preparedness,"mitigation, partnerships, preparedness",Partnerships for Mitigation and Preparedness
SOP_001090,NPDM_SOP,29,"5.2.7 The establishment of Emergency Operations Centres at the national, state, metros and district level and equipping them with the contemporary",Preparedness,General_Disaster,Not_Explicitly_Specified,Preparedness,Community Based Disaster Preparedness,"based, community, disaster, preparedness",Community Based Disaster Preparedness
SOP_001091,NPDM_SOP,29,"5.2.7 The establishment of Emergency Operations Centres at the national, state, metros and district level and equipping them with the contemporary",General,General_Disaster,Not_Explicitly_Specified,Damage_Assessment,"5.3.1 During any disaster, communities are always not only the first to be affected but also the first responders. Community participation ensures local ownership, addresses local needs, and promotes volunteerism and mutual help to prevent and minimise damage. Therefore, the efforts of the states/UTs, in this regard need to be encouraged.","addresses, affected, always, communities, community, damage, disaster, during, efforts, encouraged, ensures, first, help, local, minimise, mutual, need, needs, only, ownership, participation, prevent, promotes, regard, responders, states, therefore, volunteerism","5.3.1 During any disaster, communities are always not only the first to be affected but also the first responders. Community participation ensures local ownership, addresses local needs, and promotes volunteerism and mutual help to prevent and minimise damage. Therefore, the efforts of the states/UTs, in this regard need to be encouraged."
